Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (G),Accelerometer Y (G),Accelerometer Z (G),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1728,-21.51,-9.12,14.66,-0.05,0.16,1.08,,,
1729,-19.96,-4.28,20.39,-0.04,0.15,1.07,,,
1730,-14.9,-2.07,25.77,-0.06,0.17,1.11,,,
1731,-7.29,-2.46,29.24,-0.07,0.26,1.14,,,
1732,-1.61,-4.13,30.01,-0.07,0.31,1.12,,,
1733,-2.64,-6.23,28.3,-0.05,0.28,1.05,,,
1734,-5.06,-9.72,25.71,-0.07,0.2,0.95,,,
1735,-1.27,-0.1,24.42,-0.02,0.17,0.99,,,
1736,6.42,3.98,23.39,-0.03,0.17,1.01,,,
1737,14.95,3.19,22.59,-0.08,0.21,1.09,,,
1738,20.33,5.51,21.54,-0.1,0.24,1.08,,,
1739,18.14,8.19,22.04,-0.12,0.23,1.05,,,
1740,11.89,7.19,23.23,-0.13,0.21,0.99,,,
1741,7.33,6.36,24.3,-0.13,0.19,1,,,
1742,7.37,9.32,24.09,-0.12,0.16,0.98,,,
1743,10.05,10.21,23.84,-0.12,0.12,0.98,,,
1744,10.9,11.45,22.16,-0.12,0.1,0.92,,,
1745,8.78,18.44,20.92,-0.13,0.09,0.91,,,
1746,2.41,22.45,19.49,-0.14,0.1,0.95,,,
1747,-6.02,21.38,17.68,-0.16,0.08,0.98,,,
1748,-14.03,23.13,15.93,-0.16,0.06,0.98,,,
1749,-19.86,23.27,13.47,-0.17,0.02,0.96,,,
1750,-22.31,22.83,10.26,-0.16,-0.02,0.95,,,
1751,-20.6,26.11,7.62,-0.16,-0.04,0.97,,,
1752,-17.15,24.79,4.89,-0.18,-0.01,1.04,,,
1753,-14.3,19.74,2.42,-0.21,0.03,1.04,,,
1754,-14,14.64,-0.74,-0.23,0.05,1.09,,,
1755,-13.7,11.66,-4.39,-0.23,0.07,1.11,,,
1756,-11.41,9.17,-7.8,-0.23,0.09,1.15,,,
1757,-7.68,6.7,-11.65,-0.23,0.12,1.18,,,
1758,-3.15,4.98,-15.31,-0.22,0.12,1.17,,,
1759,-1.55,-0.19,-18.52,-0.21,0.11,1.16,,,
1760,-2.34,-2.65,-20.61,-0.2,0.08,1.15,,,
1761,-4.86,-5.85,-21.23,-0.2,0.05,1.12,,,
1762,-4.75,-0.33,-21.13,-0.19,0.1,1.15,,,
1763,-4.56,3.51,-22.03,-0.23,0.2,1.26,,,
1764,-5.73,-0.8,-25.47,-0.26,0.23,1.13,,,
1765,-13.02,-3.87,-28.24,-0.19,0.16,0.97,,,
1766,-20.02,3.67,-28.22,-0.14,0.08,0.88,,,
1767,-18.98,10.89,-25.48,-0.15,0.04,0.87,,,
1768,-9.7,4.6,-21.08,-0.18,0.07,0.9,,,
1769,1.62,-3.54,-17.85,-0.2,0.12,0.91,,,
1770,9.42,-8.78,-17.51,-0.22,0.18,0.96,,,
1771,10.94,-11.34,-19.42,-0.19,0.16,0.89,,,
1772,6.36,-13.32,-21.21,-0.16,0.11,0.86,,,
1773,4.37,-11,-22.37,-0.16,0.08,0.84,,,
1774,5.84,-10.28,-22.22,-0.15,0.05,0.8,,,
1775,9.34,-16.48,-22.03,-0.13,0.03,0.81,,,
1776,13.9,-20.71,-22.54,-0.11,0.02,0.81,,,
1777,14.14,-21.88,-23.03,-0.1,0,0.82,,,
1778,10.36,-22.68,-22.61,-0.1,0,0.87,,,
1779,3.83,-21.46,-22.45,-0.1,0.01,0.94,,,
1780,-1.5,-18.82,-21.54,-0.08,0,0.98,,,
1781,-4.29,-16.4,-20.09,-0.07,0,1.04,,,
1782,-3.67,-15.15,-16.82,-0.06,-0.01,1.06,,,
1783,-2.46,-14.36,-11.04,-0.06,-0.02,1.12,,,
1784,-2.56,-13.54,-3.9,-0.05,-0.02,1.11,,,
1785,-4.76,-13.66,3.36,-0.04,0.01,1.13,,,
1786,-6.47,-12.59,7.91,-0.05,0.03,1.18,,,
1787,-8,-10.52,12.13,-0.04,0.03,1.16,,,
1788,-9.77,-8.72,17.53,-0.02,0.01,1.13,,,
1789,-10.12,-7.75,23.72,-0.02,0,1.11,,,
1790,-6.96,-6.88,30.45,-0.04,0.03,1.14,,,
1791,0.44,-6.16,35.03,-0.06,0.09,1.18,,,
1792,7.6,-7.78,37.71,-0.08,0.15,1.19,,,
1793,9.36,-8.67,37.78,-0.07,0.16,1.12,,,
1794,5.59,-5.2,36.46,-0.05,0.12,1.03,,,
1795,2.07,1.26,35.48,-0.04,0.09,0.98,,,
1796,4.33,7.96,36.46,-0.05,0.06,1,,,
1797,11.51,10.55,38.52,-0.07,0.05,1.02,,,
1798,20.17,9.55,41.17,-0.09,0.08,1,,,
1799,22.56,11.9,42.91,-0.12,0.1,1.01,,,
1800,18.64,11.64,42.41,-0.13,0.15,0.98,,,
1801,13.43,12.19,40.55,-0.13,0.14,0.93,,,
1802,9.3,14.48,38.37,-0.13,0.11,0.92,,,
1803,7.88,18.2,35.67,-0.15,0.11,0.94,,,
1804,8.87,19.49,32.02,-0.16,0.11,0.93,,,
1805,8.54,18.54,28.42,-0.17,0.1,0.92,,,
1806,6.17,18.34,25.13,-0.16,0.09,0.86,,,
1807,0.6,20.76,22.41,-0.2,0.08,0.88,,,
1808,-6.12,21.63,19.16,-0.22,0.08,0.89,,,
1809,-10.33,19.7,16.6,-0.23,0.07,0.93,,,
1810,-10.47,19.98,13.74,-0.23,0.06,0.97,,,
1811,-9.09,17.74,11.33,-0.23,0.07,0.99,,,
1812,-6.47,16.7,8.36,-0.24,0.1,1.03,,,
1813,-5.09,15.59,4.95,-0.25,0.14,1.06,,,
1814,-4.02,13.48,0.89,-0.26,0.16,1.09,,,
1815,-2.86,12.71,-4.01,-0.26,0.17,1.14,,,
1816,-2.13,11.87,-9.59,-0.27,0.21,1.19,,,
1817,-0.97,10.54,-15.83,-0.27,0.23,1.14,,,
1818,-1.48,8.94,-21.77,-0.26,0.22,1.13,,,
1819,-1.47,6.79,-26.8,-0.24,0.19,1.12,,,
1820,2.53,6.51,-30.03,-0.25,0.18,1.11,,,
1821,11.27,1.59,-32.76,-0.3,0.23,1.17,,,
1822,21.07,-8.94,-35.64,-0.31,0.32,1.18,,,
1823,19.11,-16.45,-41.36,-0.31,0.36,1.08,,,
1824,6.58,-17.04,-47.42,-0.28,0.27,0.97,,,
1825,-4.27,-16.04,-51.18,-0.24,0.18,0.86,,,
1826,-5.8,-14.29,-50.83,-0.23,0.09,0.85,,,
1827,3.95,-15.1,-48.16,-0.21,0.06,0.82,,,
1828,16.45,-17.84,-45.07,-0.22,0.1,0.93,,,
1829,25.98,-18.22,-42.63,-0.24,0.16,0.94,,,
1830,26.31,-18.26,-41.58,-0.21,0.21,0.88,,,
1831,18.37,-17.96,-40.69,-0.2,0.17,0.91,,,
1832,12.95,-14.55,-39.7,-0.16,0.12,0.93,,,
1833,13.17,-14.41,-39.56,-0.13,0.1,0.88,,,
1834,17.24,-15.11,-39.4,-0.09,0.05,0.88,,,
1835,22.51,-16.46,-38.88,-0.06,0,0.82,,,
1836,23.58,-17.31,-38.48,-0.06,-0.01,0.85,,,
1837,19.73,-18.35,-38.28,-0.07,-0.01,0.9,,,
1838,11.83,-17.91,-37.13,-0.08,0.02,0.97,,,
1839,3.98,-17.49,-34.64,-0.08,0.02,0.97,,,
1840,-1.27,-19.45,-30.5,-0.07,0.01,1.03,,,
1841,-1.46,-19.33,-24.97,-0.07,0,1.05,,,
1842,-0.8,-20.6,-18.51,-0.08,0.02,1.09,,,
1843,-0.53,-18.87,-12.19,-0.07,0.06,1.1,,,
1844,-3.6,-18.33,-5.98,-0.07,0.11,1.1,,,
1845,-7.62,-19.25,-0.26,-0.09,0.13,1.13,,,
1846,-10.05,-16.67,5.02,-0.09,0.11,1.13,,,
1847,-10.32,-12.65,9.83,-0.09,0.13,1.13,,,
1848,-7.49,-10.21,14.15,-0.11,0.16,1.16,,,
1849,-1.24,-7.27,19.16,-0.15,0.18,1.23,,,
1850,5.05,-8.42,24.04,-0.16,0.21,1.23,,,
1851,8.24,-9.8,26.91,-0.16,0.24,1.2,,,
1852,6.8,-8.35,26.02,-0.13,0.23,1.13,,,
1853,5.33,-3.67,24.41,-0.09,0.2,1.14,,,
1854,6.44,1.8,22.42,-0.06,0.18,1.13,,,
1855,10.99,7.22,20.4,-0.06,0.19,1.13,,,
1856,14.82,10.38,18.7,-0.08,0.23,1.1,,,
1857,14.69,12.43,16.51,-0.09,0.27,1.09,,,
1858,11.74,14.13,13.96,-0.09,0.26,1.04,,,
1859,6.59,13.03,11.39,-0.09,0.21,0.95,,,
1860,1.59,14.3,9.91,-0.07,0.18,0.92,,,
1861,-0.68,18.45,8.36,-0.06,0.14,0.87,,,
1862,-2.17,19.45,7.81,-0.07,0.13,0.86,,,
1863,-3.49,19.41,5.84,-0.08,0.13,0.85,,,
1864,-6.89,20.45,4.88,-0.08,0.11,0.85,,,
1865,-12.06,21.63,3.92,-0.09,0.1,0.86,,,
1866,-16.68,22.32,2.43,-0.1,0.08,0.87,,,
1867,-19.8,22.4,1,-0.13,0.08,0.92,,,
1868,-20,23.02,-0.67,-0.14,0.08,0.97,,,
1869,-18.34,20.86,-4.06,-0.14,0.07,0.99,,,
1870,-15.97,20.25,-6.6,-0.13,0.06,1.01,,,
1871,-14.34,19.02,-8.87,-0.14,0.07,1.02,,,
1872,-13.6,15.77,-11.74,-0.16,0.09,1.05,,,
1873,-11.38,12.41,-14.98,-0.17,0.11,1.07,,,
1874,-8.05,8.66,-17.67,-0.19,0.14,1.1,,,
1875,-5.51,4.33,-20.45,-0.21,0.16,1.12,,,
1876,-4.4,1.74,-24,-0.21,0.18,1.11,,,
1877,-5.21,-0.42,-27.48,-0.2,0.15,1.11,,,
1878,-6.39,-0.99,-29.83,-0.19,0.11,1.1,,,
1879,-4.02,1.48,-30.53,-0.17,0.08,1.07,,,
1880,5.08,3.06,-30.93,-0.2,0.14,1.19,,,
1881,12.83,0.88,-33.19,-0.22,0.24,1.16,,,
1882,11.94,-0.89,-37.64,-0.21,0.28,1.04,,,
1883,0.41,1.15,-41.1,-0.18,0.2,0.95,,,
1884,-8.09,4.03,-41.96,-0.15,0.12,0.88,,,
1885,-5.47,5.05,-39.9,-0.15,0.05,0.87,,,
1886,7.62,-0.42,-35.69,-0.18,0.05,0.87,,,
1887,22.23,-7.28,-31.28,-0.23,0.11,0.92,,,
1888,28.88,-11.98,-28.15,-0.24,0.15,0.92,,,
1889,23.02,-13.63,-26.64,-0.22,0.14,0.92,,,
1890,13.76,-11.23,-26.31,-0.18,0.11,0.92,,,
1891,7.2,-8.51,-26.03,-0.16,0.08,0.94,,,
1892,7.5,-8.44,-24.62,-0.14,0.01,0.88,,,
1893,9.94,-10.76,-22.21,-0.12,-0.03,0.89,,,
1894,10.39,-11.89,-19.91,-0.12,-0.04,0.91,,,
1895,6.56,-9.38,-19.42,-0.11,-0.02,0.94,,,
1896,-0.57,-7.91,-19.78,-0.1,0,0.97,,,
1897,-9.35,-7.74,-20.06,-0.11,0,1.02,,,
1898,-15.04,-7.06,-19.35,-0.1,-0.02,1.03,,,
1899,-17.23,-4.9,-16.14,-0.09,-0.05,1.03,,,
1900,-14.7,-2.93,-10.48,-0.1,-0.06,1.06,,,
1901,-12.44,-4.73,-3.87,-0.09,-0.05,1.07,,,
1902,-11.7,-4.55,2.67,-0.08,-0.02,1.1,,,
1903,-12.1,-8.42,8.77,-0.08,0.01,1.11,,,
1904,-12.96,-8.13,13.75,-0.08,0.04,1.16,,,
1905,-14.21,-6.26,17.76,-0.08,0.05,1.18,,,
1906,-13.22,-7.23,21.42,-0.06,0.04,1.11,,,
1907,-12.35,-8.42,25.27,-0.06,0.04,1.11,,,
1908,-9.16,-7.52,30.04,-0.06,0.06,1.09,,,
1909,-4.02,-5.08,33.84,-0.1,0.08,1.15,,,
1910,-0.55,-8.94,36.45,-0.14,0.15,1.19,,,
1911,1.88,-9.92,36.33,-0.1,0.18,1.08,,,
1912,-1.94,-7.76,35.38,-0.11,0.16,1.01,,,
1913,-4.67,0.94,34.87,-0.09,0.12,0.99,,,
1914,-1.49,4.29,35.67,-0.08,0.07,1,,,
1915,6.06,3.87,38.39,-0.11,0.08,1.04,,,
1916,13.5,4.62,40.36,-0.12,0.11,1.04,,,
1917,13.85,5.8,40.92,-0.12,0.16,1.03,,,
1918,7.51,4.74,40.09,-0.1,0.17,0.95,,,
1919,2.05,7.61,38.29,-0.11,0.15,0.94,,,
1920,-2.38,7.7,35.48,-0.09,0.11,0.9,,,
1921,-0.83,9.03,32.12,-0.08,0.08,0.86,,,
1922,3.32,11.88,28.25,-0.1,0.08,0.9,,,
1923,5.79,11.51,24.09,-0.13,0.08,0.9,,,
1924,2.81,11.71,20.88,-0.14,0.06,0.89,,,
1925,-3.13,14.99,18.93,-0.14,0.02,0.89,,,
1926,-8.7,16.79,17.76,-0.17,-0.01,0.9,,,
1927,-13.71,18.31,17.23,-0.21,0,1.05,,,
1928,-14.79,20.05,16.13,-0.19,-0.01,1.05,,,
1929,-14.76,22.37,13.97,-0.19,0,1.08,,,
1930,-15.61,24.72,11.9,-0.19,0.05,1.1,,,
1931,-17.12,25.43,8.93,-0.22,0.08,1.17,,,
1932,-18.42,25.93,5.36,-0.24,0.08,1.16,,,
1933,-19.64,26.34,0.97,-0.25,0.13,1.16,,,
1934,-21.57,25.35,-4.37,-0.27,0.14,1.16,,,
1935,-22.26,23.58,-11.45,-0.27,0.15,1.11,,,
1936,-20.38,20.18,-18.77,-0.27,0.12,1.03,,,
1937,-10.26,15.74,-23.73,-0.27,0.05,0.97,,,
1938,9.39,6.73,-26.86,-0.31,0.06,1.12,,,
1939,26.25,-3.53,-29.66,-0.3,0.19,1.07,,,
1940,29.2,-10.01,-35.88,-0.31,0.34,1.1,,,
1941,21.14,-10.86,-43.64,-0.28,0.33,1.02,,,
1942,8.99,-13.27,-52.4,-0.23,0.27,0.96,,,
1943,8.82,-10.07,-56.9,-0.18,0.16,0.88,,,
1944,20.59,-10.11,-57.86,-0.16,0.04,0.81,,,
1945,38.82,-13.68,-55.31,-0.21,0.06,0.88,,,
1946,48.25,-18.33,-52.72,-0.24,0.15,0.89,,,
1947,42.62,-23.17,-54.03,-0.24,0.21,0.92,,,
1948,30.32,-24.85,-53.93,-0.24,0.21,0.79,,,
1949,19.69,-25.97,-54.31,-0.21,0.17,0.87,,,
1950,16.21,-25.88,-51.8,-0.19,0.1,0.86,,,
1951,17.86,-27.51,-48.06,-0.19,0.04,0.86,,,
1952,20.77,-31.02,-43.77,-0.17,0,0.85,,,
1953,17.43,-30.7,-39.8,-0.14,0,0.85,,,
1954,9.3,-26.87,-36.81,-0.1,0.01,0.9,,,
1955,0.59,-21.87,-35.5,-0.06,0.03,0.96,,,
1956,-6.17,-17.78,-33.85,-0.08,0.02,1.07,,,
1957,-7.21,-16.49,-30.9,-0.06,-0.02,1.05,,,
1958,-5.96,-14.09,-25.96,-0.04,-0.04,1.08,,,
1959,-5.81,-11.77,-20.41,-0.04,-0.05,1.11,,,
1960,-7.67,-10.08,-13.85,-0.02,-0.08,1.12,,,
1961,-8.7,-6.29,-6.5,-0.02,-0.07,1.17,,,
1962,-7.55,-5.27,-0.02,-0.03,-0.02,1.21,,,
1963,-5.27,-4.46,4.83,-0.02,0,1.29,,,
1964,-3.54,-2.82,8.45,0,-0.01,1.28,,,
1965,-0.76,-2.73,12.09,0.02,-0.04,1.25,,,
1966,5.4,-3.58,17.94,0.02,-0.06,1.26,,,
1967,12.19,-5.23,24.09,-0.02,0.03,1.3,,,
1968,11.81,-13.1,25.34,-0.09,0.18,1.4,,,
1969,5.24,-12.71,25.6,-0.09,0.3,1.24,,,
1970,-6.45,-9.82,23.41,-0.04,0.25,1.1,,,
1971,-17.73,-1.52,21.46,-0.02,0.21,1.03,,,
1972,-20.79,6.37,21.16,0.01,0.16,1.02,,,
1973,-17.26,7.13,22.26,0.01,0.11,0.95,,,
1974,-7.48,7.86,23.07,-0.03,0.17,0.99,,,
1975,0.13,10.11,23.04,-0.04,0.2,0.94,,,
1976,-3.88,5.44,20.33,-0.07,0.21,0.92,,,
1977,-11.83,9.48,17.07,-0.1,0.17,0.89,,,
1978,-20.27,18.87,10.5,-0.17,0.16,1,,,
1979,-18.71,20.17,4.69,-0.11,0.05,0.94,,,
1980,-13.52,19.31,2.76,-0.23,-0.01,0.95,,,
1981,-6.95,18.44,5.05,-0.19,-0.08,0.84,,,
1982,-4.15,18.35,7.96,-0.2,-0.09,0.84,,,
1983,-0.9,19.16,12.1,-0.13,-0.05,0.82,,,
1984,0.48,16.87,14.49,-0.14,-0.01,0.9,,,
1985,-0.49,14.74,15.87,-0.17,0.05,0.94,,,
1986,-2.95,11.71,16.1,-0.14,0.08,0.92,,,
1987,-6.51,11.13,15.65,-0.14,0.09,0.95,,,
1988,-8.23,10.43,14.17,-0.14,0.1,0.98,,,
1989,-7.74,10.88,10.98,-0.14,0.14,0.98,,,
1990,-7.75,11.55,5.51,-0.15,0.19,1.04,,,
1991,-8.24,11.72,-0.87,-0.16,0.22,1.04,,,
1992,-10.81,9.04,-8.12,-0.17,0.25,1.03,,,
1993,-14.14,7.3,-14.16,-0.16,0.22,1.04,,,
1994,-12.99,6.19,-19.71,-0.17,0.2,1.07,,,
1995,-6.65,5.08,-23.87,-0.2,0.17,1.07,,,
1996,3.66,6.38,-26.58,-0.24,0.16,1.1,,,
1997,15.06,7.85,-26.84,-0.27,0.15,1.19,,,
1998,25.04,8.17,-27.86,-0.3,0.19,1.23,,,
1999,31.04,5.25,-28.41,-0.33,0.26,1.19,,,
2000,29.12,-0.59,-30.95,-0.32,0.24,1.06,,,
2001,21.23,-9.03,-34.03,-0.29,0.16,0.95,,,
2002,19.16,-8.37,-36.2,-0.23,0.07,0.85,,,
2003,22.5,-6.34,-36.45,-0.21,0.01,0.87,,,
2004,26.57,-11.55,-35.94,-0.24,0.05,0.96,,,
2005,25.43,-18.54,-36.48,-0.24,0.15,0.94,,,
2006,15.6,-19.87,-38.82,-0.24,0.17,0.91,,,
2007,4.95,-17.19,-42.09,-0.23,0.13,0.93,,,
2008,-0.31,-14.8,-44.15,-0.22,0.07,0.99,,,
2009,0.59,-15.31,-45.39,-0.21,0.03,0.91,,,
2010,2.4,-14.94,-45.63,-0.16,0.03,0.89,,,
2011,2.85,-14.84,-44.95,-0.14,0.01,0.88,,,
2012,0.57,-14.81,-43.73,-0.14,-0.01,0.85,,,
2013,-2.82,-15.51,-42.63,-0.13,0.02,0.9,,,
2014,-7.48,-15.36,-40.8,-0.12,0.02,0.98,,,
2015,-7.18,-16.49,-37.32,-0.1,0,0.93,,,
2016,-5,-15.53,-33.24,-0.09,-0.01,0.99,,,
2017,0.63,-13.65,-29.9,-0.09,0.02,1.06,,,
2018,5.93,-12.66,-25.99,-0.09,0.05,1.11,,,
2019,9.66,-12.74,-21.43,-0.1,0.08,1.11,,,
2020,8.1,-11.46,-16.51,-0.1,0.1,1.11,,,
2021,3.66,-7.71,-14.34,-0.1,0.13,1.15,,,
2022,1.14,-5.13,-12.59,-0.11,0.14,1.16,,,
2023,1.17,-4.91,-10.38,-0.11,0.13,1.11,,,
2024,3.81,-6.29,-7.31,-0.11,0.09,1.09,,,
2025,7.99,-7.09,-3.55,-0.12,0.08,1.11,,,
2026,17.05,-8.76,-1.11,-0.13,0.04,1.09,,,
2027,31.43,-12.78,1.61,-0.15,0.02,1.15,,,
2028,46.7,-18.91,3.66,-0.15,0.05,1.1,,,
2029,50.59,-23.6,3.82,-0.14,0.13,1.04,,,
2030,42.46,-24.91,0.92,-0.13,0.15,0.97,,,
2031,32.61,-20.39,-3.35,-0.11,0.12,0.93,,,
2032,22.75,-12.64,-7.2,-0.09,0.11,0.93,,,
2033,16.82,-9.56,-10.7,-0.14,0.16,1.02,,,
2034,17.19,-6.82,-12.98,-0.15,0.22,1.07,,,
2035,14.8,-2.12,-15.79,-0.17,0.28,1.08,,,
2036,9.91,4.6,-18.78,-0.17,0.32,1.07,,,
2037,2.52,9.55,-21.86,-0.17,0.34,1.08,,,
2038,-2.68,13.81,-24.73,-0.17,0.31,1.06,,,
2039,-3.87,18.01,-26.59,-0.15,0.24,1.02,,,
2040,-4.93,20.19,-28.78,-0.13,0.19,0.97,,,
2041,-6.28,21.79,-30.73,-0.13,0.16,0.94,,,
2042,-8.76,23.98,-33.24,-0.12,0.13,0.91,,,
2043,-13.34,24.45,-36.72,-0.13,0.11,0.89,,,
2044,-18.53,24.75,-41.26,-0.16,0.09,0.89,,,
2045,-21.17,27.06,-45.25,-0.16,0.05,0.92,,,
2046,-22.57,25.14,-48.14,-0.2,0.04,0.94,,,
2047,-22.58,20.88,-50.2,-0.23,0.06,1,,,
2048,-19.85,19.9,-53.83,-0.25,0.09,1.03,,,
2049,-16.65,17.78,-58.19,-0.27,0.12,1.05,,,
2050,-12.69,15.54,-62.85,-0.3,0.14,1.11,,,
2051,-9.89,12.23,-67.77,-0.32,0.17,1.1,,,
2052,-8.89,9.77,-72.49,-0.34,0.19,1.13,,,
2053,-10.29,7.54,-77.46,-0.36,0.18,1.11,,,
2054,-11.86,5.59,-81.02,-0.36,0.16,1.09,,,
2055,-11.31,2.81,-82.84,-0.35,0.1,1.1,,,
2056,-4.08,1.54,-82.88,-0.36,0.06,1.14,,,
2057,6.14,2.24,-82.98,-0.38,0.1,1.23,,,
2058,12.03,-1.82,-85.88,-0.36,0.23,1.16,,,
2059,7.88,-2.33,-92.13,-0.33,0.33,1.09,,,
2060,-1.51,-0.58,-99.92,-0.3,0.34,1.06,,,
2061,-10.67,-1.26,-107.96,-0.27,0.28,0.95,,,
2062,-14.15,-2.41,-111.99,-0.23,0.19,0.86,,,
2063,-5.27,-3.54,-112.38,-0.21,0.08,0.83,,,
2064,8.3,-9.29,-109.63,-0.23,0.03,0.82,,,
2065,21.73,-17.26,-105.92,-0.26,0.06,0.82,,,
2066,26.44,-23.19,-103.08,-0.26,0.11,0.89,,,
2067,20.55,-25.75,-101.73,-0.25,0.13,0.9,,,
2068,11.04,-25.02,-101.7,-0.24,0.1,0.89,,,
2069,5.69,-23.55,-102.81,-0.2,0.06,0.91,,,
2070,7.75,-20.8,-103.61,-0.16,-0.01,0.86,,,
2071,13.41,-18.87,-103.62,-0.15,-0.09,0.85,,,
2072,16.26,-18.23,-101.48,-0.17,-0.13,0.87,,,
2073,14.36,-16.29,-96.67,-0.18,-0.13,0.88,,,
2074,8.47,-13.5,-89.82,-0.19,-0.11,0.95,,,
2075,4.66,-11.62,-81.13,-0.2,-0.12,1.04,,,
2076,3.97,-12.04,-70.84,-0.19,-0.12,1.06,,,
2077,5.75,-8.72,-60.34,-0.14,-0.12,1.07,,,
2078,7.54,-6.48,-50.46,-0.1,-0.09,1.07,,,
2079,9.22,-3.46,-42.12,-0.06,-0.05,1.08,,,
2080,9.56,-2.94,-34.85,-0.03,0,1.08,,,
2081,9.69,-2.68,-28.66,-0.01,0.05,1.08,,,
2082,8.94,-2.99,-23.48,0,0.08,1.13,,,
2083,4.05,-7.29,-19.86,0,0.1,1.08,,,
2084,-0.62,-6.36,-16.69,0.04,0.07,1.11,,,
2085,-1.41,-3.62,-12.61,0.05,0.05,1.09,,,
2086,1.77,-6.77,-7.62,0.04,0.02,1.1,,,
2087,10.21,-8.58,-4.71,0.01,0.06,1.18,,,
2088,18.01,-11.75,-3.34,-0.03,0.13,1.19,,,
2089,19.13,-12.21,-5.19,-0.05,0.19,1.18,,,
2090,12.88,-7.87,-8.09,-0.05,0.17,1.1,,,
2091,5.71,-3.78,-10.92,-0.06,0.11,1.04,,,
2092,4.19,1.61,-11.27,-0.08,0.04,1.02,,,
2093,8.31,6.89,-10.91,-0.11,0.01,1.05,,,
2094,16.09,9.42,-8.87,-0.13,0.03,1.04,,,
2095,18.91,10.51,-7.87,-0.15,0.07,0.97,,,
2096,16.02,15.33,-7.03,-0.17,0.07,0.94,,,
2097,9.98,18.37,-6.54,-0.2,0.09,0.94,,,
2098,6.16,17.14,-6.62,-0.2,0.09,0.93,,,
2099,5.14,17.37,-8.04,-0.21,0.11,0.95,,,
2100,5.43,17.45,-10.23,-0.19,0.1,0.91,,,
2101,5.31,17.48,-12.33,-0.19,0.07,0.91,,,
2102,4.46,18.17,-13.91,-0.17,0.05,0.89,,,
2103,1.4,19.81,-14.43,-0.18,0.03,0.9,,,
2104,-2.18,20.54,-15.72,-0.19,0.04,0.96,,,
2105,-5.76,21.25,-17.89,-0.21,0.04,0.96,,,
2106,-9.02,21.88,-20.19,-0.21,0.02,0.94,,,
2107,-11.6,22.12,-23.26,-0.23,0.01,0.96,,,
2108,-12.53,21.34,-26.44,-0.24,-0.02,0.97,,,
2109,-11.35,20.33,-28.83,-0.25,-0.04,1,,,
2110,-6.81,20,-31.12,-0.26,-0.03,1.02,,,
2111,-3.25,19.22,-34.19,-0.27,-0.01,1.09,,,
2112,1.32,19.13,-37.9,-0.29,0.03,1.16,,,
2113,3.54,18.02,-42.3,-0.32,0.09,1.21,,,
2114,3.12,15.72,-46.96,-0.33,0.13,1.2,,,
2115,0.84,13.9,-52.34,-0.32,0.14,1.18,,,
2116,-2.17,12.32,-57.66,-0.32,0.09,1.15,,,
2117,-4.39,10.74,-60.5,-0.3,0.02,1.12,,,
2118,-0.83,10.02,-62.99,-0.29,-0.02,1.12,,,
2119,12.5,8.7,-64.6,-0.31,0.04,1.14,,,
2120,19.23,4.46,-68.47,-0.34,0.18,1.16,,,
2121,14.76,1.51,-74.28,-0.32,0.28,1.07,,,
2122,0.97,-1.08,-80.3,-0.25,0.24,0.92,,,
2123,-9.96,-3.12,-83.83,-0.2,0.14,0.85,,,
2124,-6.82,-4.77,-83.48,-0.17,0.06,0.83,,,
2125,9.29,-9.79,-79.88,-0.17,0.01,0.82,,,
2126,28.62,-16.54,-74.73,-0.19,0.04,0.89,,,
2127,41.31,-22.72,-69.87,-0.2,0.09,0.86,,,
2128,39.13,-23.04,-66.93,-0.2,0.1,0.91,,,
2129,27.95,-19.66,-64.21,-0.19,0.06,0.89,,,
2130,17.37,-16.37,-60.44,-0.17,0,0.91,,,
2131,14.93,-14.27,-56.21,-0.16,-0.08,0.93,,,
2132,17.49,-13.87,-50.97,-0.14,-0.11,0.92,,,
2133,20.78,-13.51,-46.11,-0.13,-0.12,0.88,,,
2134,18,-12.38,-42.48,-0.09,-0.09,0.84,,,
2135,7.62,-9.62,-39.97,-0.1,-0.08,0.92,,,
2136,-2.81,-7.75,-37.5,-0.12,-0.09,1,,,
2137,-9.3,-7.52,-34.4,-0.12,-0.05,1.02,,,
2138,-12.22,-5.3,-30.76,-0.1,-0.05,1.09,,,
2139,-11.78,-4.96,-26.39,-0.11,-0.01,1.11,,,
2140,-10.28,-5.68,-22.05,-0.11,0.02,1.14,,,
2141,-9.83,-4.29,-17.21,-0.12,0.02,1.11,,,
2142,-9.58,-1.96,-12.57,-0.13,0.03,1.14,,,
2143,-7.67,0.38,-9.05,-0.12,0.05,1.15,,,
2144,-6.52,4.22,-5.24,-0.12,0.04,1.13,,,
2145,-5.57,6.87,-1.79,-0.12,0.02,1.09,,,
2146,-3.29,7.61,1.51,-0.11,0.02,1.08,,,
2147,0.75,7.47,5.99,-0.11,0.01,1.11,,,
2148,6.76,5.49,10.23,-0.11,0.05,1.09,,,
2149,14.07,3.53,13.33,-0.13,0.1,1.1,,,
2150,19.62,0.9,13.93,-0.14,0.15,1.09,,,
2151,21.27,-2.43,12.09,-0.12,0.15,0.99,,,
2152,16.59,-3.02,9.27,-0.1,0.11,0.99,,,
